5
0.0534994
1.79902,-1.03719,1.80511,-1.03547,1.81104,-1.03368,1.81683,-1.03189,
0.0278168,0.0012575,0.0237598,0.00132984,0.0237828,0.00144103,0.0237791,0.00160413,
0.0012575,0.00561075,0.00120216,0.00152333,0.00114793,0.00153593,0.0010957,0.00154028,
0.0237598,0.00120216,0.0279339,0.00127237,0.023871,0.00138191,0.0238863,0.00154411,
0.00132984,0.00152333,0.00127237,0.00565762,0.00121597,0.00157516,0.00116174,0.00158979,
0.0237828,0.00114793,0.023871,0.00121597,0.0280389,0.0013236,0.0239681,0.00148456,
0.00144103,0.00153593,0.00138191,0.00157516,0.0013236,0.00571501,0.00126742,0.00163519,
0.0237791,0.0010957,0.0238863,0.00116174,0.0239681,0.00126742,0.0281282,0.00142682,
0.00160413,0.00154028,0.00154411,0.00158979,0.00148456,0.00163519,0.00142682,0.00577856,
0.294704
1.97556,-0.983022,1.97916,-0.979822,1.98264,-0.976509,1.98604,-0.973077,
0.0110461,0.00331799,0.00686799,0.00344148,0.00679236,0.00356912,0.00671438,0.0037011,
0.00331799,0.00862534,0.00330742,0.00469755,0.00330399,0.00486981,0.00330688,0.00503729,
0.00686799,0.00330742,0.0109146,0.00342888,0.00674647,0.00355467,0.00668084,0.003685,
0.00344148,0.00469755,0.00342888,0.00900149,0.00342379,0.00508853,0.00342539,0.00527604,
0.00679236,0.00330399,0.00674647,0.00342379,0.0108026,0.0035479,0.00664395,0.00367678,
0.00356912,0.00486981,0.00355467,0.00508853,0.0035479,0.00940786,0.00354813,0.00551086,
0.00671438,0.00330688,0.00668084,0.00342539,0.00664395,0.00354813,0.0107091,0.00367567,
0.0037011,0.00503729,0.003685,0.00527604,0.00367678,0.00551086,0.00367567,0.00984673,
0.249992
2.12507,-0.524574,2.12607,-0.515963,2.12705,-0.50731,2.12802,-0.498616,
0.00672413,0.0022886,0.00260537,0.0021957,0.00258842,0.00210317,0.00256844,0.0020116,
0.0022886,0.0287151,0.00216491,0.0245499,0.00205009,0.0244906,0.00194446,0.0244326,
0.00260537,0.00216491,0.00670577,0.00207342,0.00259103,0.00198221,0.00257858,0.00189179,
0.0021957,0.0245499,0.00207342,0.0286127,0.00196023,0.0244645,0.00185648,0.0244224,
0.00258842,0.00205009,0.00259103,0.00196023,0.0066955,0.00187052,0.00258541,0.00178153,
0.00210317,0.0244906,0.00198221,0.0244645,0.00187052,0.0285444,0.00176855,0.0244136,
0.00256844,0.00194446,0.00257858,0.00185648,0.00258541,0.00176855,0.00669477,0.00168122,
0.0020116,0.0244326,0.00189179,0.0244224,0.00178153,0.0244136,0.00168122,0.0285113,
0.195214
2.14283,-0.0261656,2.14258,-0.0173306,2.14233,-0.00850234,2.14209,0.000348051,
0.00907897,0.000701579,0.00498683,0.000557897,0.00499536,0.000414234,0.00500252,0.000273311,
0.000701579,0.0257532,0.000659581,0.0215988,0.000625926,0.0215518,0.000601904,0.0215079,
0.00498683,0.000659581,0.00911135,0.000514475,0.00501953,0.000369551,0.0050315,0.00022762,
0.000557897,0.0215988,0.000514475,0.025673,0.000479509,0.0215368,0.000454402,0.0215086,
0.00499536,0.000625926,0.00501953,0.000479509,0.00914437,0.000333148,0.00505601,0.000189972,
0.000414234,0.0215518,0.000369551,0.0215368,0.000333148,0.025629,0.000306688,0.0215117,
0.00500252,0.000601904,0.0050315,0.000454402,0.00505601,0.000306688,0.00918439,0.000162074,
0.000273311,0.0215079,0.00022762,0.0215086,0.000189972,0.0215117,0.000162074,0.0256227,
0.20659
2.14299,0.434241,2.14306,0.444123,2.1431,0.454093,2.14311,0.46409,
0.00871011,0.00270195,0.00458844,0.00258023,0.00456723,0.00247114,0.00454225,0.00236973,
0.00270195,0.0370542,0.00264669,0.0329885,0.00258517,0.0330236,0.00251943,0.0330485,
0.00458844,0.00264669,0.00868656,0.00252554,0.00456814,0.00241689,0.00455111,0.00231592,
0.00258023,0.0329885,0.00252554,0.0371559,0.0024647,0.0331075,0.00239975,0.0331533,
0.00456723,0.00258517,0.00456814,0.0024647,0.00866969,0.00235659,0.00455545,0.00225612,
0.00247114,0.0330236,0.00241689,0.0331075,0.00235659,0.037293,0.00229232,0.0332558,
0.00454225,0.00251943,0.00455111,0.00239975,0.00455545,0.00229232,0.0086612,0.00219245,
0.00236973,0.0330485,0.00231592,0.0331533,0.00225612,0.0332558,0.00219245,0.0374531,
