2
0.478739
0.581016,0.833208,0.580983,0.830881,0.580798,0.828734,0.580746,0.826588,
0.00495644,0.000331104,0.00140458,0.000307531,0.00138651,0.000283186,0.00136529,0.000260313,
0.000331104,0.0106899,0.000405709,0.00723617,0.000457254,0.00735886,0.000524883,0.00749789,
0.00140458,0.000405709,0.00495541,0.000385224,0.00140394,0.000362347,0.00138586,0.000339531,
0.000307531,0.00723617,0.000385224,0.0108881,0.000439424,0.00748094,0.000507822,0.00762765,
0.00138651,0.000457254,0.00140394,0.000439424,0.00495503,0.000419261,0.00140328,0.000397136,
0.000283186,0.00735886,0.000362347,0.00748094,0.000419261,0.0111805,0.000490312,0.00779941,
0.00136529,0.000524883,0.00138586,0.000507822,0.00140328,0.000490312,0.00495392,0.000471487,
0.000260313,0.00749789,0.000339531,0.00762765,0.000397136,0.00779941,0.000471487,0.0115266,
0.521261
0.587798,0.372483,0.58773,0.366147,0.587927,0.359538,0.588204,0.352823,
0.00449384,-0.00210522,0.000954735,-0.0021366,0.000940334,-0.00215624,0.000920999,-0.00216857,
-0.00210522,0.0346471,-0.00207751,0.031249,-0.00201194,0.0313624,-0.00193198,0.0314582,
0.000954735,-0.00207751,0.00451568,-0.00211211,0.000964902,-0.00213426,0.000946584,-0.00214959,
-0.0021366,0.031249,-0.00211211,0.0349764,-0.00204899,0.0315769,-0.00197188,0.0316937,
0.000940334,-0.00201194,0.000964902,-0.00204899,0.00451179,-0.00207204,0.000956575,-0.00208914,
-0.00215624,0.0313624,-0.00213426,0.0315769,-0.00207204,0.0353012,-0.00199682,0.0319044,
0.000920999,-0.00193198,0.000946584,-0.00197188,0.000956575,-0.00199682,0.00449883,-0.00201464,
-0.00216857,0.0314582,-0.00214959,0.0316937,-0.00208914,0.0319044,-0.00201464,0.035631,
